"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","direction","screen_duration","acceleration","start_time","initial_speed","final_speed","correct_response","correct","key_response","ball_start_time","ball_end_time","key_press_time","rt_from_ball","practice","extreme","subject_id","study_id","session_id","right_bias","left_bias","recodeDir","recodeKey"
"","","","","","moving-image",111,495667,"0.0-5.3-0.92-0.92",2869,"","","UP",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2497,2869,372,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",112,498798,"0.0-5.3-0.93-0.93",2625,"","","RIGHT",1000,1.6,1000,3.6,5.2,"a","true","a",1001,2001,2626,625,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",113,502444,"0.0-5.3-0.94-0.94",3141,"","","UP",1500,2.1,1000,1.35833333333333,4.50833333333333,"a","true","a",1000,2497,3140,643,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",114,505517,"0.0-5.3-0.95-0.95",2566,"","","LEFT",1000,3.2,1000,2.8,6,"a","true","a",1001,2002,2566,564,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",115,509008,"0.0-5.3-0.96-0.96",2983,"","","UP",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2498,2983,485,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",116,512725,"0.0-5.3-0.97-0.97",3210,"","","LEFT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2497,3210,713,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",120,540522,"0.0-5.4-0.100-0.100",2784,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2482,2784,302,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",121,543958,"0.0-5.4-0.101-0.101",2930,"","","LEFT",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1001,2497,2929,432,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",122,547389,"0.0-5.4-0.102-0.102",2923,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,2923,427,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",123,550403,"0.0-5.4-0.103-0.103",2507,"","","RIGHT",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1001,2000,2507,507,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",124,553462,"0.0-5.4-0.104-0.104",2551,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1000,2001,2551,550,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",125,556789,"0.0-5.4-0.105-0.105",2820,"","","RIGHT",1000,-1.6,1000,5.2,3.6,"d","false","a",1002,2001,2821,820,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",126,560283,"0.0-5.4-0.106-0.106",2986,"","","DOWN",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2497,2987,490,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",127,563482,"0.0-5.4-0.107-0.107",2693,"","","RIGHT",1000,-3.2,1000,6,2.8,"d","false","a",1002,1986,2694,708,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",128,566377,"0.0-5.4-0.108-0.108",2390,"","","UP",1000,1.6,1000,3.6,5.2,"a","true","a",1000,2000,2390,390,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",129,569621,"0.0-5.4-0.109-0.109",2737,"","","RIGHT",1000,-1.6,1000,5.2,3.6,"d","false","a",1001,2002,2737,735,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",130,573019,"0.0-5.4-0.110-0.110",2891,"","","DOWN",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1000,2497,2891,394,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",131,576331,"0.0-5.4-0.111-0.111",2804,"","","LEFT",1000,3.2,1000,2.8,6,"a","false","d",1000,2000,2804,804,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",132,579788,"0.0-5.4-0.112-0.112",2952,"","","UP",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1002,2481,2952,471,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",133,583302,"0.0-5.4-0.113-0.113",3007,"","","LEFT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1002,2497,3007,510,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",134,586546,"0.0-5.4-0.114-0.114",2737,"","","UP",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1002,2416,2737,321,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",135,590025,"0.0-5.4-0.115-0.115",2973,"","","RIGHT",1000,0,1000,4.4,4.4,"d","false","a",1000,2001,2973,972,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",136,593426,"0.0-5.4-0.116-0.116",2892,"","","DOWN",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1000,2497,2891,394,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",137,596704,"0.0-5.4-0.117-0.117",2770,"","","RIGHT",1000,1.06666,1000,3.86667,4.93333,"a","true","a",1002,2001,2770,769,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",138,599967,"0.0-5.4-0.118-0.118",2755,"","","UP",1000,1.6,1000,3.6,5.2,"a","true","a",1002,2001,2756,755,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",139,604194,"0.0-5.4-0.119-0.119",3720,"","","RIGHT",1500,1.06666,1000,2.13333833333333,3.73332833333333,"a","false","d",1001,2498,3720,1222,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",140,607550,"0.0-5.4-0.120-0.120",2850,"","","DOWN",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1001,2418,2850,432,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",141,611725,"0.0-5.4-0.121-0.121",3668,"","","LEFT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","false","d",1001,2498,3668,1170,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",142,615700,"0.0-5.4-0.122-0.122",3466,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,3467,970,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",143,619789,"0.0-5.4-0.123-0.123",3580,"","","LEFT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2498,3580,1082,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",144,623390,"0.0-5.4-0.124-0.124",3092,"","","DOWN",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1000,2497,3092,595,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",146,637540,"0.0-5.5-0.125-0.125",2674,"","","RIGHT",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1002,2466,2674,208,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",147,640728,"0.0-5.5-0.126-0.126",2676,"","","DOWN",1500,-3.54,1000,5.58833333333333,0.278333333333333,"d","true","d",1000,2417,2676,259,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",148,644710,"0.0-5.5-0.127-0.127",3474,"","","LEFT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2498,3474,976,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",149,647797,"0.0-5.5-0.128-0.128",2580,"","","DOWN",1000,0,1000,4.4,4.4,"d","false","a",1001,2000,2579,579,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",151,654327,"0.0-5.5-0.130-0.130",2911,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2497,2911,414,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",152,657596,"0.0-5.5-0.131-0.131",2762,"","","RIGHT",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2480,2763,283,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",154,664497,"0.0-5.5-0.133-0.133",3236,"","","RIGHT",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1000,2497,3237,740,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",155,667713,"0.0-5.5-0.134-0.134",2709,"","","UP",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1002,2000,2709,709,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",157,674250,"0.0-5.5-0.136-0.136",2808,"","","UP",1500,-2.8,1000,5.03333333333333,0.833333333333334,"d","true","d",1002,2465,2808,343,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",158,677999,"0.0-5.5-0.137-0.137",3242,"","","LEFT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1002,2497,3242,745,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",159,681914,"0.0-5.5-0.138-0.138",3408,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2496,3408,912,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",161,688763,"0.0-5.5-0.140-0.140",3096,"","","DOWN",1500,-2.1,1000,4.50833333333333,1.35833333333333,"d","true","d",1001,2482,3096,614,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",162,692059,"0.0-5.5-0.141-0.141",2787,"","","LEFT",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1002,2481,2787,306,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",163,695528,"0.0-5.5-0.142-0.142",2961,"","","UP",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1000,2496,2961,465,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",164,698974,"0.0-5.5-0.143-0.143",2938,"","","RIGHT",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","true","a",1000,2497,2937,440,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",165,702469,"0.0-5.5-0.144-0.144",2987,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","true","a",1002,2497,2987,490,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",1
"","","","","","moving-image",166,705616,"0.0-5.5-0.145-0.145",2638,"","","RIGHT",1000,-1.6,1000,5.2,3.6,"d","false","a",1002,2001,2639,638,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",167,708480,"0.0-5.5-0.146-0.146",2354,"","","DOWN",1000,3.2,1000,2.8,6,"a","true","a",1000,2002,2353,351,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",169,714810,"0.0-5.5-0.148-0.148",2963,"","","UP",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1001,2498,2963,465,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",170,718133,"0.0-5.5-0.149-0.149",2815,"","","LEFT",1000,-3.2,1000,6,2.8,"d","true","d",1002,1986,2815,829,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",172,723535,"0.0-5.6-0.150-0.150",3250,"","","DOWN",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1000,2498,3250,752,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",0
"","","","","","moving-image",173,727651,"0.0-5.6-0.151-0.151",3605,"","","RIGHT",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2498,3605,1107,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",174,731732,"0.0-5.6-0.152-0.152",3573,"","","UP",1500,0,1000,2.93333333333333,2.93333333333333,"d","true","d",1001,2497,3573,1076,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",175,735179,"0.0-5.6-0.153-0.153",2937,"","","LEFT",1500,2.8,1000,0.833333333333334,5.03333333333333,"a","true","a",1000,2497,2937,440,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",176,737924,"0.0-5.6-0.154-0.154",2238,"","","DOWN",1000,-1.06666,1000,4.93333,3.86667,"d","false","a",1002,2000,2238,238,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",177,740942,"0.0-5.6-0.155-0.155",2510,"","","LEFT",1000,0,1000,4.4,4.4,"d","false","a",1001,2002,2510,508,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",1
"","","","","","moving-image",178,744528,"0.0-5.6-0.156-0.156",3077,"","","UP",1500,1.4,1000,1.88333333333333,3.98333333333333,"a","false","d",1000,2497,3077,580,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",179,747738,"0.0-5.6-0.157-0.157",2701,"","","RIGHT",1000,-3.2,1000,6,2.8,"d","false","a",1002,1986,2701,715,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
"","","","","","moving-image",180,752178,"0.0-5.6-0.158-0.158",3930,"","","UP",1500,0.7,1000,2.40833333333333,3.45833333333333,"a","false","d",1001,2496,3930,1434,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",181,755880,"0.0-5.6-0.159-0.159",3193,"","","RIGHT",1500,-1.06666,1000,3.73332833333333,2.13333833333333,"d","true","d",1002,2498,3194,696,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",182,758803,"0.0-5.6-0.160-0.160",2412,"","","DOWN",1000,-3.2,1000,6,2.8,"d","false","a",1002,2001,2412,411,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",183,762280,"0.0-5.6-0.161-0.161",2968,"","","RIGHT",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1002,2482,2969,487,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",0
"","","","","","moving-image",184,765950,"0.0-5.6-0.162-0.162",3163,"","","DOWN",1500,3.54,1000,0.278333333333333,5.58833333333333,"a","true","a",1000,2496,3163,667,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DOWN",1
"","","","","","moving-image",185,769574,"0.0-5.6-0.163-0.163",3114,"","","LEFT",1500,-0.7,1000,3.45833333333333,2.40833333333333,"d","true","d",1001,2497,3114,617,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","ACCELERATING",0
"","","","","","moving-image",186,773190,"0.0-5.6-0.164-0.164",3106,"","","UP",1500,-1.4,1000,3.98333333333333,1.88333333333333,"d","true","d",1001,2481,3106,625,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","UP",0
"","","","","","moving-image",187,776324,"0.0-5.6-0.165-0.165",2627,"","","RIGHT",1000,3.2,1000,2.8,6,"a","true","a",1000,2000,2626,626,"false","false","60c47bdfde98f62c0f688ae3","649333f3a54f0d623a537f0c","649334b34abc04b432b59807","Negative","Positive","DECELERATING",1
